,prod_id,qty,price,discount,member,txn_id,start_txn_time
3506,d5e9a6,4,23,14,t,d06c6e,2021-01-22 02:58:38.2656
3507,72f5d4,3,19,14,t,d06c6e,2021-01-22 02:58:38.2656
3508,5d267b,5,40,14,t,d06c6e,2021-01-22 02:58:38.2656
3509,b9a74d,2,17,14,t,d06c6e,2021-01-22 02:58:38.2656
3510,2feb6b,2,29,14,t,d06c6e,2021-01-22 02:58:38.2656
3511,c4a632,2,13,18,f,e2ca61,2021-01-17 04:54:07.4592
3512,72f5d4,4,19,18,f,e2ca61,2021-01-17 04:54:07.4592
3513,5d267b,2,40,18,f,e2ca61,2021-01-17 04:54:07.4592
3514,c8d436,4,10,18,f,e2ca61,2021-01-17 04:54:07.4592
3515,c4a632,5,13,1,f,6c2747,2021-03-03 03:15:26.1216
3516,e83aa3,3,32,1,f,6c2747,2021-03-03 03:15:26.1216
3517,e31d39,5,10,1,f,6c2747,2021-03-03 03:15:26.1216
3518,72f5d4,5,19,1,f,6c2747,2021-03-03 03:15:26.1216
3519,5d267b,2,40,1,f,6c2747,2021-03-03 03:15:26.1216
3520,b9a74d,3,17,1,f,6c2747,2021-03-03 03:15:26.1216
3521,2feb6b,4,29,1,f,6c2747,2021-03-03 03:15:26.1216
3522,c4a632,5,13,23,f,ee997e,2021-01-12 23:36:35.0496
3523,5d267b,1,40,23,f,ee997e,2021-01-12 23:36:35.0496
3524,c8d436,4,10,23,f,ee997e,2021-01-12 23:36:35.0496
3525,2a2353,4,57,23,f,ee997e,2021-01-12 23:36:35.0496
3526,f084eb,5,36,23,f,ee997e,2021-01-12 23:36:35.0496
3527,2feb6b,2,29,23,f,ee997e,2021-01-12 23:36:35.0496
3528,c4a632,2,13,1,f,a38fd2,2021-02-20 11:36:19.4112
3529,d5e9a6,4,23,1,f,a38fd2,2021-02-20 11:36:19.4112
3530,72f5d4,4,19,1,f,a38fd2,2021-02-20 11:36:19.4112
3531,5d267b,5,40,1,f,a38fd2,2021-02-20 11:36:19.4112
3532,c8d436,3,10,1,f,a38fd2,2021-02-20 11:36:19.4112
3533,b9a74d,3,17,1,f,a38fd2,2021-02-20 11:36:19.4112
3534,c4a632,2,13,12,f,c3c9f6,2021-03-13 10:26:15.1008
3535,e83aa3,3,32,12,f,c3c9f6,2021-03-13 10:26:15.1008
3536,e31d39,3,10,12,f,c3c9f6,2021-03-13 10:26:15.1008
3537,d5e9a6,2,23,12,f,c3c9f6,2021-03-13 10:26:15.1008
3538,5d267b,4,40,12,f,c3c9f6,2021-03-13 10:26:15.1008
3539,b9a74d,1,17,12,f,c3c9f6,2021-03-13 10:26:15.1008
3540,2feb6b,5,29,12,f,c3c9f6,2021-03-13 10:26:15.1008
3541,c4a632,2,13,5,t,f3f3c6,2021-02-12 12:14:17.0016
3542,e83aa3,3,32,5,t,f3f3c6,2021-02-12 12:14:17.0016
3543,e31d39,4,10,5,t,f3f3c6,2021-02-12 12:14:17.0016
3544,72f5d4,2,19,5,t,f3f3c6,2021-02-12 12:14:17.0016
3545,b9a74d,2,17,5,t,f3f3c6,2021-02-12 12:14:17.0016
3546,2feb6b,1,29,5,t,f3f3c6,2021-02-12 12:14:17.0016
3547,e83aa3,5,32,21,f,ec7bc6,2021-02-12 00:30:46.4544
3548,e31d39,4,10,21,f,ec7bc6,2021-02-12 00:30:46.4544
3549,5d267b,3,40,21,f,ec7bc6,2021-02-12 00:30:46.4544
3550,c8d436,2,10,21,f,ec7bc6,2021-02-12 00:30:46.4544
3551,2a2353,4,57,21,f,ec7bc6,2021-02-12 00:30:46.4544
3552,f084eb,2,36,21,f,ec7bc6,2021-02-12 00:30:46.4544
3553,b9a74d,5,17,21,f,ec7bc6,2021-02-12 00:30:46.4544
3554,c4a632,5,13,5,f,5b330c,2021-01-16 01:15:31.0752
3555,e83aa3,3,32,5,f,5b330c,2021-01-16 01:15:31.0752
3556,e31d39,5,10,5,f,5b330c,2021-01-16 01:15:31.0752
3557,5d267b,4,40,5,f,5b330c,2021-01-16 01:15:31.0752
3558,c8d436,1,10,5,f,5b330c,2021-01-16 01:15:31.0752
3559,2feb6b,1,29,5,f,5b330c,2021-01-16 01:15:31.0752
3560,c4a632,1,13,9,f,ff0ccc,2021-02-19 19:55:05.088
3561,e31d39,4,10,9,f,ff0ccc,2021-02-19 19:55:05.088
3562,9ec847,4,54,9,f,ff0ccc,2021-02-19 19:55:05.088
3563,c8d436,4,10,9,f,ff0ccc,2021-02-19 19:55:05.088
3564,2a2353,2,57,9,f,ff0ccc,2021-02-19 19:55:05.088
3565,f084eb,3,36,9,f,ff0ccc,2021-02-19 19:55:05.088
3566,2feb6b,1,29,9,f,ff0ccc,2021-02-19 19:55:05.088
3567,c4a632,1,13,10,t,1d0090,2021-01-09 02:08:32.7552
3568,72f5d4,1,19,10,t,1d0090,2021-01-09 02:08:32.7552
3569,9ec847,1,54,10,t,1d0090,2021-01-09 02:08:32.7552
3570,5d267b,2,40,10,t,1d0090,2021-01-09 02:08:32.7552
3571,c8d436,3,10,10,t,1d0090,2021-01-09 02:08:32.7552
3572,2feb6b,4,29,10,t,1d0090,2021-01-09 02:08:32.7552
3573,e31d39,2,10,19,t,a4e8e3,2021-03-25 07:24:10.3392
3574,d5e9a6,1,23,19,t,a4e8e3,2021-03-25 07:24:10.3392
3575,2a2353,1,57,19,t,a4e8e3,2021-03-25 07:24:10.3392
3576,b9a74d,4,17,19,t,a4e8e3,2021-03-25 07:24:10.3392
3577,e31d39,3,10,15,f,91808e,2021-01-11 14:57:26.7264
3578,9ec847,4,54,15,f,91808e,2021-01-11 14:57:26.7264
3579,5d267b,3,40,15,f,91808e,2021-01-11 14:57:26.7264
3580,c8d436,1,10,15,f,91808e,2021-01-11 14:57:26.7264
3581,2a2353,5,57,15,f,91808e,2021-01-11 14:57:26.7264
3582,2feb6b,1,29,15,f,91808e,2021-01-11 14:57:26.7264
3583,c4a632,2,13,11,f,eb271f,2021-03-10 23:53:07.1808
3584,e83aa3,3,32,11,f,eb271f,2021-03-10 23:53:07.1808
3585,e31d39,4,10,11,f,eb271f,2021-03-10 23:53:07.1808
3586,d5e9a6,3,23,11,f,eb271f,2021-03-10 23:53:07.1808
3587,c8d436,1,10,11,f,eb271f,2021-03-10 23:53:07.1808
3588,f084eb,2,36,11,f,eb271f,2021-03-10 23:53:07.1808
3589,2feb6b,3,29,11,f,eb271f,2021-03-10 23:53:07.1808
3590,e83aa3,3,32,24,t,d24923,2021-03-17 11:10:38.9856
3591,9ec847,1,54,24,t,d24923,2021-03-17 11:10:38.9856
3592,5d267b,2,40,24,t,d24923,2021-03-17 11:10:38.9856
3593,c8d436,1,10,24,t,d24923,2021-03-17 11:10:38.9856
3594,2a2353,1,57,24,t,d24923,2021-03-17 11:10:38.9856
3595,e31d39,2,10,13,f,b3f220,2021-01-29 11:29:58.7328
3596,d5e9a6,5,23,13,f,b3f220,2021-01-29 11:29:58.7328
3597,2a2353,5,57,13,f,b3f220,2021-01-29 11:29:58.7328
3598,f084eb,2,36,13,f,b3f220,2021-01-29 11:29:58.7328
3599,2feb6b,2,29,13,f,b3f220,2021-01-29 11:29:58.7328
3600,c4a632,5,13,4,t,8aef23,2021-01-12 20:26:38.0256
3601,d5e9a6,4,23,4,t,8aef23,2021-01-12 20:26:38.0256
3602,2a2353,4,57,4,t,8aef23,2021-01-12 20:26:38.0256
3603,f084eb,5,36,4,t,8aef23,2021-01-12 20:26:38.0256
3604,e31d39,1,10,4,f,361228,2021-01-29 14:45:42.912
3605,c8d436,5,10,4,f,361228,2021-01-29 14:45:42.912
3606,b9a74d,2,17,4,f,361228,2021-01-29 14:45:42.912
3607,2feb6b,4,29,4,f,361228,2021-01-29 14:45:42.912
3608,c4a632,3,13,16,f,13bd77,2021-02-10 18:40:26.0256
3609,e83aa3,3,32,16,f,13bd77,2021-02-10 18:40:26.0256
3610,72f5d4,4,19,16,f,13bd77,2021-02-10 18:40:26.0256
3611,2a2353,3,57,16,f,13bd77,2021-02-10 18:40:26.0256
3612,b9a74d,3,17,16,f,13bd77,2021-02-10 18:40:26.0256
3613,c4a632,4,13,21,f,fdea3e,2021-01-25 07:06:26.3232
3614,e83aa3,3,32,21,f,fdea3e,2021-01-25 07:06:26.3232
3615,e31d39,4,10,21,f,fdea3e,2021-01-25 07:06:26.3232
3616,d5e9a6,3,23,21,f,fdea3e,2021-01-25 07:06:26.3232
3617,72f5d4,1,19,21,f,fdea3e,2021-01-25 07:06:26.3232
3618,c8d436,3,10,21,f,fdea3e,2021-01-25 07:06:26.3232
3619,f084eb,1,36,21,f,fdea3e,2021-01-25 07:06:26.3232
3620,b9a74d,1,17,21,f,fdea3e,2021-01-25 07:06:26.3232
3621,2feb6b,4,29,21,f,fdea3e,2021-01-25 07:06:26.3232
3622,c4a632,4,13,4,f,b830c7,2021-02-13 12:57:17.856
3623,e31d39,5,10,4,f,b830c7,2021-02-13 12:57:17.856
3624,72f5d4,2,19,4,f,b830c7,2021-02-13 12:57:17.856
3625,9ec847,5,54,4,f,b830c7,2021-02-13 12:57:17.856
3626,5d267b,2,40,4,f,b830c7,2021-02-13 12:57:17.856
3627,b9a74d,1,17,4,f,b830c7,2021-02-13 12:57:17.856
3628,e31d39,2,10,15,f,f18f27,2021-01-04 11:35:55.2192
3629,d5e9a6,2,23,15,f,f18f27,2021-01-04 11:35:55.2192
3630,9ec847,3,54,15,f,f18f27,2021-01-04 11:35:55.2192
3631,c8d436,3,10,15,f,f18f27,2021-01-04 11:35:55.2192
3632,f084eb,1,36,15,f,f18f27,2021-01-04 11:35:55.2192
3633,2feb6b,1,29,15,f,f18f27,2021-01-04 11:35:55.2192
3634,e83aa3,1,32,15,f,99bc7f,2021-02-10 11:22:02.7552
3635,d5e9a6,1,23,15,f,99bc7f,2021-02-10 11:22:02.7552
3636,9ec847,5,54,15,f,99bc7f,2021-02-10 11:22:02.7552
3637,5d267b,2,40,15,f,99bc7f,2021-02-10 11:22:02.7552
3638,c8d436,4,10,15,f,99bc7f,2021-02-10 11:22:02.7552
3639,2a2353,3,57,15,f,99bc7f,2021-02-10 11:22:02.7552
3640,f084eb,5,36,15,f,99bc7f,2021-02-10 11:22:02.7552
3641,b9a74d,1,17,15,f,99bc7f,2021-02-10 11:22:02.7552
3642,2feb6b,5,29,15,f,99bc7f,2021-02-10 11:22:02.7552
3643,e83aa3,3,32,6,t,5462cb,2021-03-18 07:27:15.3216
3644,e31d39,1,10,6,t,5462cb,2021-03-18 07:27:15.3216
3645,9ec847,1,54,6,t,5462cb,2021-03-18 07:27:15.3216
3646,c8d436,2,10,6,t,5462cb,2021-03-18 07:27:15.3216
3647,b9a74d,3,17,6,t,5462cb,2021-03-18 07:27:15.3216
3648,2feb6b,4,29,6,t,5462cb,2021-03-18 07:27:15.3216
3649,c4a632,1,13,1,t,2f9718,2021-03-02 18:13:04.8576
3650,e31d39,1,10,1,t,2f9718,2021-03-02 18:13:04.8576
3651,d5e9a6,3,23,1,t,2f9718,2021-03-02 18:13:04.8576
3652,72f5d4,2,19,1,t,2f9718,2021-03-02 18:13:04.8576
3653,c8d436,4,10,1,t,2f9718,2021-03-02 18:13:04.8576
3654,f084eb,3,36,1,t,2f9718,2021-03-02 18:13:04.8576
3655,c4a632,4,13,1,t,b5f36e,2021-03-12 08:26:52.368
3656,e31d39,2,10,1,t,b5f36e,2021-03-12 08:26:52.368
3657,d5e9a6,3,23,1,t,b5f36e,2021-03-12 08:26:52.368
3658,5d267b,4,40,1,t,b5f36e,2021-03-12 08:26:52.368
3659,2a2353,5,57,1,t,b5f36e,2021-03-12 08:26:52.368
3660,f084eb,1,36,1,t,b5f36e,2021-03-12 08:26:52.368
3661,2feb6b,4,29,1,t,b5f36e,2021-03-12 08:26:52.368
3662,c4a632,3,13,22,f,251709,2021-03-18 14:26:55.4784
3663,e83aa3,4,32,22,f,251709,2021-03-18 14:26:55.4784
3664,d5e9a6,1,23,22,f,251709,2021-03-18 14:26:55.4784
3665,9ec847,2,54,22,f,251709,2021-03-18 14:26:55.4784
3666,b9a74d,2,17,22,f,251709,2021-03-18 14:26:55.4784
3667,2feb6b,2,29,22,f,251709,2021-03-18 14:26:55.4784
3668,e83aa3,2,32,23,t,3f512c,2021-02-24 16:35:22.4448
3669,5d267b,1,40,23,t,3f512c,2021-02-24 16:35:22.4448
3670,c8d436,1,10,23,t,3f512c,2021-02-24 16:35:22.4448
3671,2a2353,1,57,23,t,3f512c,2021-02-24 16:35:22.4448
3672,b9a74d,1,17,23,t,3f512c,2021-02-24 16:35:22.4448
3673,e83aa3,4,32,13,f,27377c,2021-01-23 15:09:03.5424
3674,9ec847,4,54,13,f,27377c,2021-01-23 15:09:03.5424
3675,5d267b,1,40,13,f,27377c,2021-01-23 15:09:03.5424
3676,2a2353,4,57,13,f,27377c,2021-01-23 15:09:03.5424
3677,f084eb,3,36,13,f,27377c,2021-01-23 15:09:03.5424
3678,c4a632,4,13,19,t,aefe57,2021-01-13 08:02:27.456
3679,e83aa3,2,32,19,t,aefe57,2021-01-13 08:02:27.456
3680,e31d39,2,10,19,t,aefe57,2021-01-13 08:02:27.456
3681,d5e9a6,3,23,19,t,aefe57,2021-01-13 08:02:27.456
3682,72f5d4,2,19,19,t,aefe57,2021-01-13 08:02:27.456
3683,5d267b,1,40,19,t,aefe57,2021-01-13 08:02:27.456
3684,c8d436,5,10,19,t,aefe57,2021-01-13 08:02:27.456
3685,2a2353,2,57,19,t,aefe57,2021-01-13 08:02:27.456
3686,f084eb,1,36,19,t,aefe57,2021-01-13 08:02:27.456
3687,b9a74d,4,17,19,t,aefe57,2021-01-13 08:02:27.456
3688,2feb6b,2,29,19,t,aefe57,2021-01-13 08:02:27.456
3689,e83aa3,3,32,10,t,54c66d,2021-03-13 17:07:10.848
3690,c8d436,3,10,10,t,54c66d,2021-03-13 17:07:10.848
3691,2a2353,5,57,10,t,54c66d,2021-03-13 17:07:10.848
3692,f084eb,5,36,10,t,54c66d,2021-03-13 17:07:10.848
3693,c4a632,1,13,13,f,50443a,2021-02-07 05:57:49.6224
3694,e83aa3,5,32,13,f,50443a,2021-02-07 05:57:49.6224
3695,d5e9a6,2,23,13,f,50443a,2021-02-07 05:57:49.6224
3696,9ec847,2,54,13,f,50443a,2021-02-07 05:57:49.6224
3697,5d267b,5,40,13,f,50443a,2021-02-07 05:57:49.6224
3698,c8d436,2,10,13,f,50443a,2021-02-07 05:57:49.6224
3699,2a2353,3,57,13,f,50443a,2021-02-07 05:57:49.6224
3700,f084eb,3,36,13,f,50443a,2021-02-07 05:57:49.6224
3701,b9a74d,3,17,13,f,50443a,2021-02-07 05:57:49.6224
3702,e83aa3,1,32,13,t,157469,2021-02-03 22:07:17.7312
3703,e31d39,1,10,13,t,157469,2021-02-03 22:07:17.7312
3704,9ec847,3,54,13,t,157469,2021-02-03 22:07:17.7312
3705,c8d436,1,10,13,t,157469,2021-02-03 22:07:17.7312
3706,2a2353,5,57,13,t,157469,2021-02-03 22:07:17.7312
3707,b9a74d,4,17,13,t,157469,2021-02-03 22:07:17.7312
3708,2feb6b,2,29,13,t,157469,2021-02-03 22:07:17.7312
3709,e31d39,4,10,17,t,69adfc,2021-03-23 02:22:39.0432
3710,d5e9a6,5,23,17,t,69adfc,2021-03-23 02:22:39.0432
3711,9ec847,2,54,17,t,69adfc,2021-03-23 02:22:39.0432
3712,2a2353,4,57,17,t,69adfc,2021-03-23 02:22:39.0432
3713,2feb6b,5,29,17,t,69adfc,2021-03-23 02:22:39.0432
3714,c4a632,5,13,7,f,30df32,2021-02-07 02:12:25.344
3715,e83aa3,2,32,7,f,30df32,2021-02-07 02:12:25.344
3716,d5e9a6,2,23,7,f,30df32,2021-02-07 02:12:25.344
3717,5d267b,4,40,7,f,30df32,2021-02-07 02:12:25.344
3718,b9a74d,3,17,7,f,30df32,2021-02-07 02:12:25.344
3719,c4a632,5,13,3,f,d2699b,2021-01-16 21:09:52.3584
3720,e83aa3,2,32,3,f,d2699b,2021-01-16 21:09:52.3584
3721,72f5d4,3,19,3,f,d2699b,2021-01-16 21:09:52.3584
3722,9ec847,3,54,3,f,d2699b,2021-01-16 21:09:52.3584
3723,5d267b,1,40,3,f,d2699b,2021-01-16 21:09:52.3584
3724,2a2353,5,57,3,f,d2699b,2021-01-16 21:09:52.3584
3725,f084eb,2,36,3,f,d2699b,2021-01-16 21:09:52.3584
3726,b9a74d,1,17,3,f,d2699b,2021-01-16 21:09:52.3584
3727,e83aa3,3,32,10,f,8ec78e,2021-01-14 18:33:55.3248
3728,e31d39,2,10,10,f,8ec78e,2021-01-14 18:33:55.3248
3729,9ec847,2,54,10,f,8ec78e,2021-01-14 18:33:55.3248
3730,5d267b,1,40,10,f,8ec78e,2021-01-14 18:33:55.3248
3731,2a2353,2,57,10,f,8ec78e,2021-01-14 18:33:55.3248
3732,f084eb,3,36,10,f,8ec78e,2021-01-14 18:33:55.3248
3733,b9a74d,2,17,10,f,8ec78e,2021-01-14 18:33:55.3248
3734,c4a632,4,13,4,f,2e6544,2021-03-26 14:47:05.5968
3735,e83aa3,4,32,4,f,2e6544,2021-03-26 14:47:05.5968
3736,72f5d4,5,19,4,f,2e6544,2021-03-26 14:47:05.5968
3737,9ec847,3,54,4,f,2e6544,2021-03-26 14:47:05.5968
3738,c8d436,5,10,4,f,2e6544,2021-03-26 14:47:05.5968
3739,f084eb,4,36,4,f,2e6544,2021-03-26 14:47:05.5968
3740,2feb6b,3,29,4,f,2e6544,2021-03-26 14:47:05.5968
3741,c4a632,2,13,14,t,33d3dc,2021-03-15 15:44:04.4448
3742,e31d39,5,10,14,t,33d3dc,2021-03-15 15:44:04.4448
3743,72f5d4,5,19,14,t,33d3dc,2021-03-15 15:44:04.4448
3744,b9a74d,5,17,14,t,33d3dc,2021-03-15 15:44:04.4448
3745,e83aa3,1,32,22,f,85844e,2021-02-11 07:28:53.2128
3746,72f5d4,5,19,22,f,85844e,2021-02-11 07:28:53.2128
3747,9ec847,4,54,22,f,85844e,2021-02-11 07:28:53.2128
3748,c8d436,2,10,22,f,85844e,2021-02-11 07:28:53.2128
3749,2a2353,2,57,22,f,85844e,2021-02-11 07:28:53.2128
3750,c4a632,1,13,21,t,f96978,2021-03-20 19:11:23.7984
3751,e31d39,5,10,21,t,f96978,2021-03-20 19:11:23.7984
3752,5d267b,4,40,21,t,f96978,2021-03-20 19:11:23.7984
3753,c8d436,5,10,21,t,f96978,2021-03-20 19:11:23.7984
3754,2a2353,2,57,21,t,f96978,2021-03-20 19:11:23.7984
3755,c4a632,2,13,6,f,000dd8,2021-03-08 00:49:20.6688
3756,e83aa3,1,32,6,f,000dd8,2021-03-08 00:49:20.6688
3757,e31d39,1,10,6,f,000dd8,2021-03-08 00:49:20.6688
3758,c8d436,1,10,6,f,000dd8,2021-03-08 00:49:20.6688
3759,2a2353,5,57,6,f,000dd8,2021-03-08 00:49:20.6688
3760,2feb6b,1,29,6,f,000dd8,2021-03-08 00:49:20.6688
3761,e31d39,1,10,23,t,111f2d,2021-02-27 12:20:46.9248
3762,d5e9a6,1,23,23,t,111f2d,2021-02-27 12:20:46.9248
3763,72f5d4,3,19,23,t,111f2d,2021-02-27 12:20:46.9248
3764,9ec847,1,54,23,t,111f2d,2021-02-27 12:20:46.9248
3765,5d267b,5,40,23,t,111f2d,2021-02-27 12:20:46.9248
3766,c8d436,2,10,23,t,111f2d,2021-02-27 12:20:46.9248
3767,f084eb,4,36,23,t,111f2d,2021-02-27 12:20:46.9248
3768,b9a74d,1,17,23,t,111f2d,2021-02-27 12:20:46.9248
3769,e31d39,3,10,12,t,12d97c,2021-01-04 16:44:38.6016
3770,72f5d4,5,19,12,t,12d97c,2021-01-04 16:44:38.6016
3771,9ec847,5,54,12,t,12d97c,2021-01-04 16:44:38.6016
3772,5d267b,4,40,12,t,12d97c,2021-01-04 16:44:38.6016
3773,c8d436,5,10,12,t,12d97c,2021-01-04 16:44:38.6016
3774,2a2353,3,57,12,t,12d97c,2021-01-04 16:44:38.6016
3775,f084eb,4,36,12,t,12d97c,2021-01-04 16:44:38.6016
3776,c4a632,5,13,17,t,619013,2021-03-14 17:25:04.8864
3777,e83aa3,1,32,17,t,619013,2021-03-14 17:25:04.8864
3778,9ec847,5,54,17,t,619013,2021-03-14 17:25:04.8864
3779,5d267b,1,40,17,t,619013,2021-03-14 17:25:04.8864
3780,2a2353,3,57,17,t,619013,2021-03-14 17:25:04.8864
3781,f084eb,5,36,17,t,619013,2021-03-14 17:25:04.8864
3782,e31d39,1,10,22,t,9cda88,2021-01-14 19:27:28.0224
3783,d5e9a6,4,23,22,t,9cda88,2021-01-14 19:27:28.0224
3784,72f5d4,5,19,22,t,9cda88,2021-01-14 19:27:28.0224
3785,9ec847,3,54,22,t,9cda88,2021-01-14 19:27:28.0224
3786,c8d436,5,10,22,t,9cda88,2021-01-14 19:27:28.0224
3787,2feb6b,3,29,22,t,9cda88,2021-01-14 19:27:28.0224
3788,c4a632,1,13,16,f,6a9407,2021-02-20 22:22:45.7536
3789,e83aa3,3,32,16,f,6a9407,2021-02-20 22:22:45.7536
3790,d5e9a6,2,23,16,f,6a9407,2021-02-20 22:22:45.7536
3791,72f5d4,2,19,16,f,6a9407,2021-02-20 22:22:45.7536
3792,9ec847,5,54,16,f,6a9407,2021-02-20 22:22:45.7536
3793,5d267b,5,40,16,f,6a9407,2021-02-20 22:22:45.7536
3794,c8d436,3,10,16,f,6a9407,2021-02-20 22:22:45.7536
3795,2a2353,2,57,16,f,6a9407,2021-02-20 22:22:45.7536
3796,f084eb,3,36,16,f,6a9407,2021-02-20 22:22:45.7536
3797,b9a74d,4,17,16,f,6a9407,2021-02-20 22:22:45.7536
3798,d5e9a6,5,23,5,t,86c771,2021-02-21 02:21:44.5248
3799,5d267b,4,40,5,t,86c771,2021-02-21 02:21:44.5248
3800,c8d436,4,10,5,t,86c771,2021-02-21 02:21:44.5248
3801,f084eb,3,36,5,t,86c771,2021-02-21 02:21:44.5248
3802,b9a74d,5,17,5,t,86c771,2021-02-21 02:21:44.5248
3803,c4a632,3,13,2,t,d68597,2021-02-10 15:26:35.8944
3804,e31d39,2,10,2,t,d68597,2021-02-10 15:26:35.8944
3805,72f5d4,3,19,2,t,d68597,2021-02-10 15:26:35.8944
3806,2a2353,2,57,2,t,d68597,2021-02-10 15:26:35.8944
3807,f084eb,5,36,2,t,d68597,2021-02-10 15:26:35.8944
3808,b9a74d,3,17,2,t,d68597,2021-02-10 15:26:35.8944
3809,2feb6b,5,29,2,t,d68597,2021-02-10 15:26:35.8944
3810,c4a632,4,13,19,t,9901f1,2021-02-28 23:40:15.2832
3811,e31d39,1,10,19,t,9901f1,2021-02-28 23:40:15.2832
3812,c8d436,3,10,19,t,9901f1,2021-02-28 23:40:15.2832
3813,2a2353,1,57,19,t,9901f1,2021-02-28 23:40:15.2832
3814,2feb6b,1,29,19,t,9901f1,2021-02-28 23:40:15.2832
3815,d5e9a6,1,23,12,t,6a0df4,2021-03-20 21:27:21.9456
3816,72f5d4,4,19,12,t,6a0df4,2021-03-20 21:27:21.9456
3817,9ec847,5,54,12,t,6a0df4,2021-03-20 21:27:21.9456
3818,2a2353,2,57,12,t,6a0df4,2021-03-20 21:27:21.9456
3819,c4a632,5,13,16,f,9f073e,2021-01-15 07:25:46.9344
3820,e83aa3,2,32,16,f,9f073e,2021-01-15 07:25:46.9344
3821,e31d39,4,10,16,f,9f073e,2021-01-15 07:25:46.9344
3822,d5e9a6,4,23,16,f,9f073e,2021-01-15 07:25:46.9344
3823,72f5d4,4,19,16,f,9f073e,2021-01-15 07:25:46.9344
3824,9ec847,3,54,16,f,9f073e,2021-01-15 07:25:46.9344
3825,5d267b,5,40,16,f,9f073e,2021-01-15 07:25:46.9344
3826,c8d436,4,10,16,f,9f073e,2021-01-15 07:25:46.9344
3827,f084eb,3,36,16,f,9f073e,2021-01-15 07:25:46.9344
3828,b9a74d,3,17,16,f,9f073e,2021-01-15 07:25:46.9344
3829,2feb6b,1,29,16,f,9f073e,2021-01-15 07:25:46.9344
3830,9ec847,1,54,7,t,42b026,2021-02-20 00:58:02.8704
3831,5d267b,3,40,7,t,42b026,2021-02-20 00:58:02.8704
3832,2a2353,3,57,7,t,42b026,2021-02-20 00:58:02.8704
3833,f084eb,1,36,7,t,42b026,2021-02-20 00:58:02.8704
3834,2feb6b,4,29,7,t,42b026,2021-02-20 00:58:02.8704
3835,e83aa3,5,32,15,f,93db55,2021-02-16 13:47:36.9312
3836,72f5d4,3,19,15,f,93db55,2021-02-16 13:47:36.9312
3837,9ec847,2,54,15,f,93db55,2021-02-16 13:47:36.9312
3838,5d267b,2,40,15,f,93db55,2021-02-16 13:47:36.9312
3839,2a2353,5,57,15,f,93db55,2021-02-16 13:47:36.9312
3840,b9a74d,1,17,15,f,93db55,2021-02-16 13:47:36.9312
3841,2feb6b,2,29,15,f,93db55,2021-02-16 13:47:36.9312
3842,e83aa3,2,32,16,t,70ada9,2021-01-28 01:44:30.9984
3843,d5e9a6,4,23,16,t,70ada9,2021-01-28 01:44:30.9984
3844,9ec847,4,54,16,t,70ada9,2021-01-28 01:44:30.9984
3845,2a2353,2,57,16,t,70ada9,2021-01-28 01:44:30.9984
3846,f084eb,4,36,16,t,70ada9,2021-01-28 01:44:30.9984
3847,b9a74d,5,17,16,t,70ada9,2021-01-28 01:44:30.9984
3848,e31d39,1,10,7,t,688515,2021-01-11 06:22:01.7472
3849,72f5d4,1,19,7,t,688515,2021-01-11 06:22:01.7472
3850,5d267b,3,40,7,t,688515,2021-01-11 06:22:01.7472
3851,c8d436,4,10,7,t,688515,2021-01-11 06:22:01.7472
3852,2feb6b,4,29,7,t,688515,2021-01-11 06:22:01.7472
3853,e83aa3,5,32,23,t,15f895,2021-02-04 16:58:37.8912
3854,e31d39,2,10,23,t,15f895,2021-02-04 16:58:37.8912
3855,d5e9a6,2,23,23,t,15f895,2021-02-04 16:58:37.8912
3856,72f5d4,1,19,23,t,15f895,2021-02-04 16:58:37.8912
3857,b9a74d,2,17,23,t,15f895,2021-02-04 16:58:37.8912
3858,2feb6b,4,29,23,t,15f895,2021-02-04 16:58:37.8912
3859,c4a632,5,13,11,t,df6e95,2021-01-04 11:20:53.4624
3860,f084eb,2,36,11,t,df6e95,2021-01-04 11:20:53.4624
3861,b9a74d,2,17,11,t,df6e95,2021-01-04 11:20:53.4624
3862,2feb6b,5,29,11,t,df6e95,2021-01-04 11:20:53.4624
3863,d5e9a6,4,23,20,t,037fe1,2021-01-11 08:21:06.0768
3864,72f5d4,5,19,20,t,037fe1,2021-01-11 08:21:06.0768
3865,9ec847,2,54,20,t,037fe1,2021-01-11 08:21:06.0768
3866,c8d436,5,10,20,t,037fe1,2021-01-11 08:21:06.0768
3867,b9a74d,1,17,20,t,037fe1,2021-01-11 08:21:06.0768
3868,2feb6b,1,29,20,t,037fe1,2021-01-11 08:21:06.0768
3869,e83aa3,1,32,12,f,7f36a0,2021-02-22 06:27:26.2656
3870,d5e9a6,1,23,12,f,7f36a0,2021-02-22 06:27:26.2656
3871,72f5d4,5,19,12,f,7f36a0,2021-02-22 06:27:26.2656
3872,9ec847,3,54,12,f,7f36a0,2021-02-22 06:27:26.2656
3873,2a2353,3,57,12,f,7f36a0,2021-02-22 06:27:26.2656
3874,2feb6b,2,29,12,f,7f36a0,2021-02-22 06:27:26.2656
3875,c4a632,1,13,17,f,daf0a1,2021-01-18 05:23:29.5872
3876,e31d39,1,10,17,f,daf0a1,2021-01-18 05:23:29.5872
3877,72f5d4,1,19,17,f,daf0a1,2021-01-18 05:23:29.5872
3878,2a2353,1,57,17,f,daf0a1,2021-01-18 05:23:29.5872
